MATRICULA;NOME;REPROVACOES_DE;REPROVACOES_EM;REPROVACOES_MF;REPROVACOES_GO;NOTA_DE;NOTA_EM;NOTA_MF;NOTA_GO;INGLES;H_AULA_PRES;TAREFAS_ONLINE;FALTAS;PERFIL
743512;Marcielle OlÃ­via Moyu;0;0;0;0;5.8;5.6;6.3;5.0;1.0;11;5;4;DIFICULDADE
321275;Amanda Melanie de Ãlvares do MaranhÃ£o;0;0;0;0;6.6;5.7;7.4;6.2;;2;2;6;DIFICULDADE
801130;VerÃ´nica Risiol;0;0;0;0;6.6;5.1;6.4;7.3;;7;2;7;DIFICULDADE
295913;Renata de Alves;0;0;0;0;6.1;5.5;5.1;5.2;1.0;4;2;3;DIFICULDADE
809508;Augusto de LeÃ£o Tuvi;0;0;0;0;5.9;6.5;5.5;5.7;0.0;5;3;6;DIFICULDADE
417173;Mateus Bose;1;1;1;1;0.0;0.0;0.0;0.0;1.0;2;4;6;DIFICULDADE
946077;Luiza Fabiana de Oliveira;0;0;0;0;6.5;8.2;7.7;6.7;1.0;12;2;6;MUITO BOM
984304;Severino Helder Bolvi;0;0;0;0;4.7;4.8;6.1;4.6;1.0;9;4;4;DIFICULDADE
156034;JÃºlio de Amorim;0;0;0;0;5.7;5.6;6.5;6.4;1.0;5;5;3;DIFICULDADE
433235;Celso Dyzarn de SÃ¡;0;0;3;1;5.1;5.6;0.0;0.0;1.0;0;2;6;DIFICULDADE
146468;Renata Ãsis GÃ³is;0;0;0;0;7.2;6.7;8.5;7.0;0.0;17;7;3;HUMANAS
715965;Bruna Catarina de Siqueira;0;0;0;0;7.4;7.1;5.8;5.6;;4;5;4;EXATAS
335857;Cleberson de Arruda Mii;0;0;0;0;7.7;7.7;7.9;7.2;1.0;2;3;3;MUITO BOM
176587;Denise LÃ­gia de SÃ£o Pedro Avoze;0;0;0;0;6.6;6.0;4.7;5.7;0.0;2;6;5;DIFICULDADE
982890;JÃºlia Ufra;0;0;0;0;5.3;4.7;4.9;4.7;0.0;4;0;8;DIFICULDADE
264838;Valter LuÃ­s dos Santos de Queiroz;0;0;0;0;7.0;6.8;5.7;5.6;0.0;3;5;3;DIFICULDADE
248659;Isabel Gislaine de GusmÃµes Freme;0;0;0;0;4.9;5.6;4.9;5.2;0.0;2;2;5;DIFICULDADE
253105;Miguel Arnaldo UlmozÃ£o Ushu Remo;0;0;0;0;5.9;4.6;4.9;5.8;1.0;11;3;6;DIFICULDADE
865150;Valdirene Deho;0;0;0;0;6.2;6.0;6.9;4.6;1.0;3;3;5;DIFICULDADE
437725;Giovanni FÃ¡bio de Lisboa JÃºnior;0;0;0;0;6.6;5.8;6.2;5.7;0.0;5;5;3;DIFICULDADE
464772;Jussara Zilda GÃ³is de Palhares;0;0;0;0;6.1;5.5;6.9;5.2;1.0;7;6;8;DIFICULDADE
625270;Juan Vragroim Thymduman;0;0;0;0;7.2;6.9;6.8;6.5;1.0;9;5;3;EXATAS
416270;Vanessa da Silva;1;1;1;3;0.0;0.0;0.0;0.0;0.0;2;3;3;DIFICULDADE
966993;Mayara Weiss Coutinho;0;0;0;0;6.6;4.9;6.8;6.0;1.0;4;5;1;DIFICULDADE
920351;Fernanda Suely de Freitas Efos;0;0;0;0;7.0;7.2;4.7;6.9;1.0;3;3;3;EXATAS
601179;Giuseppe Gosemvic;0;0;0;0;8.2;8.4;9.6;;0.0;10;6;2;MUITO BOM
759260;Tainara Nagoetriov;0;0;0;0;5.7;4.6;4.8;4.4;;9;3;5;DIFICULDADE
635873;Oliver Beztun de SÃ£o Pedro Mesu;1;3;1;1;0.0;0.0;0.0;0.0;1.0;8;5;3;DIFICULDADE
326039;Nilo Pablo Noha;1;1;1;3;0.0;0.0;0.0;;0.0;2;1;7;DIFICULDADE
972896;Brenda Jeniffer Preto dos Pinhais;0;0;0;0;6.7;7.7;8.7;;1.0;9;6;2;MUITO BOM
577930;JÃ¢nio Hugo de Souza;0;0;0;0;5.8;5.3;6.3;4.7;1.0;4;5;3;DIFICULDADE
716368;AmÃ©lia Yasmin de BrandÃ£o;0;0;0;0;6.1;6.7;6.8;4.9;0.0;7;4;4;DIFICULDADE
485577;BarnabÃ© Rutanoge de Figueira;3;1;3;1;0.0;0.0;0.0;0.0;1.0;13;4;5;DIFICULDADE
540368;Otto Igor de BrandÃ£o;1;3;1;1;0.0;0.0;0.0;0.0;;4;2;6;DIFICULDADE
623006;JÃ©ssica Sandra da Silva;3;1;1;1;0.0;0.0;0.0;0.0;1.0;3;5;3;DIFICULDADE
735016;JoÃ£o Emanoel de Vieira Tede;0;0;0;0;6.7;6.6;5.6;5.6;1.0;4;6;1;DIFICULDADE
702686;Luzinete Klornolson de BrandÃ£o;0;0;0;0;5.2;6.5;5.9;5.8;0.0;3;5;4;DIFICULDADE
582692;Breno Eisza Aemauson;0;0;0;0;7.6;8.0;8.9;8.0;0.0;20;5;1;MUITO BOM
486534;Victor de Camargo dos Santos;1;1;0;0;0.0;0.0;5.3;6.5;;6;2;4;DIFICULDADE
523677;Albina Laziman;0;0;0;0;6.4;6.6;5.7;6.6;;2;4;4;DIFICULDADE
899722;Elisa Xilena de Espanha Gomes;1;1;1;1;0.0;0.0;0.0;0.0;1.0;12;2;5;DIFICULDADE
978775;Anderson Carlos de Lemos;0;0;0;0;4.7;4.7;4.6;4.3;1.0;3;0;6;DIFICULDADE
868977;Yuri AurÃ©lio DiloÃ£ da Silva;0;0;0;0;7.1;7.1;7.5;5.5;1.0;3;2;6;EXATAS
476780;Simone de Macedo;0;0;1;1;4.7;4.2;0.0;0.0;1.0;3;0;8;DIFICULDADE
638590;JÃºlio Cristiano Pinto Torres;0;0;0;0;7.8;8.9;9.9;7.8;0.0;11;0;2;EXCELENTE
341841;Robert de Duarte Seixas;0;0;0;0;5.9;6.1;5.7;6.0;1.0;3;3;4;DIFICULDADE
378270;LÃ­gia Ariana de OsÃ³rio;0;0;0;0;6.0;5.9;6.5;;;2;5;3;DIFICULDADE
591599;Terezinha Unirnyman;1;1;1;3;0.0;0.0;0.0;0.0;0.0;8;2;3;DIFICULDADE
803580;OtÃ¡via Ana Gutierrez;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;0;6;DIFICULDADE
693522;Nelson AdÃ´nis Bovioi;0;0;0;0;6.3;6.3;7.0;6.4;1.0;3;2;3;DIFICULDADE
159739;Selma Fabiana de OsÃ³rio da Serra;0;0;0;0;4.9;5.2;5.7;6.5;0.0;5;2;6;DIFICULDADE
711238;KÃ¡tia de Pinheiro da Rocha;0;0;1;1;4.5;4.9;0.0;0.0;;3;1;7;DIFICULDADE
758427;Zilda Lopes TristÃ£o;1;3;1;1;0.0;0.0;0.0;0.0;;0;4;5;DIFICULDADE
778341;JanaÃ­na Plizel Yon;0;0;0;0;7.9;8.2;10.3;8.5;0.0;16;7;2;EXCELENTE
123795;Tina de Barbosa Iwomee;0;0;0;0;6.9;4.7;6.5;6.3;0.0;9;4;3;DIFICULDADE
719613;Zenaide Kiara Samoson dos Santos Pires;0;0;0;0;7.3;6.9;6.8;6.6;1.0;9;7;1;EXATAS
520941;Olga Mernan de Fernandes;0;0;1;1;4.4;4.7;0.0;0.0;1.0;8;5;2;DIFICULDADE
461511;MÃ¡rcio Leonardo Gomes Mercado;1;1;1;1;0.0;0.0;0.0;;0.0;5;5;4;DIFICULDADE
300878;JÃ¢nio Pablo Hisa JÃºnior;0;0;0;0;7.0;7.8;8.7;8.1;;10;7;3;MUITO BOM
161769;Dante HÃ©lio de Souza Flolphez;1;1;1;1;0.0;0.0;0.0;0.0;1.0;9;3;3;DIFICULDADE
864983;Frederico Nunes;0;0;0;0;7.2;7.9;4.5;7.0;1.0;3;2;3;EXATAS
741408;RosÃ¢ngela Viviane Sugi Masupefu;0;0;0;0;5.8;5.2;4.6;5.0;0.0;3;4;4;DIFICULDADE
809181;Marta Kiara Bahia;0;0;0;0;6.4;5.5;4.8;5.3;0.0;4;5;3;DIFICULDADE
447195;Adriana Badapo;0;0;0;0;7.1;7.0;6.3;6.1;;4;5;3;EXATAS
997040;Gislaine Trevisan;1;1;1;1;0.0;0.0;0.0;0.0;1.0;5;5;2;DIFICULDADE
399462;Mariana de Brito do Amaral Fiuglioer;0;0;0;0;7.3;7.2;7.9;6.8;1.0;5;5;3;MUITO BOM
441478;Susan NÃºbia de Lima;0;0;0;0;7.2;7.4;5.6;6.0;0.0;5;5;3;EXATAS
620026;Albano da Silva TristÃ£o;3;1;1;1;0.0;0.0;0.0;0.0;1.0;2;5;3;DIFICULDADE
554814;Altair Alfredo de Pereira;0;0;0;0;5.6;5.0;5.8;5.7;0.0;3;2;6;DIFICULDADE
492489;Victor MaurÃ­cio Usbernbramman Warose;0;0;0;0;6.6;6.4;5.9;6.5;1.0;8;7;1;DIFICULDADE
148574;Diana Rosa;0;0;0;0;6.5;5.5;4.8;5.9;0.0;5;5;1;DIFICULDADE
576932;MÃ¡rcia Milani;3;3;1;1;0.0;0.0;0.0;0.0;0.0;2;3;3;DIFICULDADE
541363;Carlos PranfoanÃ£o;0;0;0;0;6.3;5.6;5.2;5.2;0.0;4;2;3;DIFICULDADE
381429;Kevin Moreno;0;0;0;0;6.0;6.1;5.0;5.1;1.0;2;2;6;DIFICULDADE
160117;Luciano Kuga Seixas Jangada;0;0;0;0;4.0;0.0;5.0;5.3;1.0;2;0;6;DIFICULDADE
644794;Cibele Branco;0;0;0;0;5.6;7.3;8.5;;1.0;4;2;4;DIFICULDADE
796444;Camilo Breno Cavalcante de Bueno Gomes Neto;0;0;0;0;6.4;6.3;5.0;4.8;;0;1;7;DIFICULDADE
526106;Hilda Banhos;0;0;0;0;6.3;6.6;5.7;4.8;1.0;1;2;6;DIFICULDADE
121914;Tina Eliane de Ortiz Pinto;1;1;3;3;0.0;0.0;0.0;0.0;1.0;5;3;5;DIFICULDADE
596767;Eliane Ficyi da Silva de Meireles;0;0;0;0;6.1;5.9;6.9;5.0;1.0;7;5;3;DIFICULDADE
674544;Alberto Marciano da Silva;0;0;0;0;6.3;5.2;6.4;6.3;1.0;2;1;8;DIFICULDADE
624694;VÃ­vian Maria Toriki;0;0;0;0;5.4;5.2;4.6;6.0;1.0;15;5;3;DIFICULDADE
377340;Fernando Barroso ChalgeÃ£o;0;0;0;0;5.2;5.3;5.4;4.7;1.0;2;2;6;DIFICULDADE
611310;ThaÃ­ssa de Souza;0;0;0;0;7.6;7.1;8.9;7.9;1.0;9;5;2;MUITO BOM
343303;Robson da Cruz;1;3;1;1;0.0;0.0;0.0;;;0;2;6;DIFICULDADE
493064;Joyce AngÃ©lica Torres Nugabayo;1;1;1;1;0.0;0.0;0.0;0.0;1.0;2;3;4;DIFICULDADE
268382;SÃ©rgio Vozhoifan;0;0;0;0;6.7;6.3;7.7;7.1;0.0;5;5;3;HUMANAS
510973;FlÃ¡via Gigereo ArruÃ£o de Barbosa;0;0;0;0;4.6;5.3;4.5;;1.0;3;5;3;DIFICULDADE
997101;Danilo Jonas Olason da Silva de Figueira;0;0;0;0;6.7;6.3;7.5;6.1;1.0;6;5;3;DIFICULDADE
375781;Zenaide de Abreu;0;0;0;0;7.8;7.8;7.8;6.9;0.0;4;5;3;MUITO BOM
351635;Marli Suely de Tozetto Gusoago;0;0;0;0;7.5;8.1;8.6;6.8;1.0;6;3;2;MUITO BOM
358625;LÃºcia da Silva;1;1;1;1;0.0;0.0;0.0;0.0;;3;4;8;DIFICULDADE
684528;CÃ­cero Ablirniu JÃºnior;1;3;3;1;0.0;0.0;0.0;0.0;1.0;5;3;3;DIFICULDADE
856605;Rebeca de Pereira Buarque;0;0;0;0;7.2;7.7;9.4;7.7;;17;5;2;MUITO BOM
512754;MÃ´nica dos Santos;0;0;0;0;6.3;6.3;5.6;4.5;;5;4;5;DIFICULDADE
243066;Tiago de Lemes;0;0;1;1;5.8;5.1;0.0;0.0;0.0;3;2;6;DIFICULDADE
674198;Jesus IsaÃ­as Toiodelman;1;1;1;1;0.0;0.0;0.0;;1.0;2;4;4;DIFICULDADE
603652;Victor da Silva;1;1;1;1;0.0;0.0;0.0;0.0;1.0;0;4;5;DIFICULDADE
451600;HeloÃ­sa NatÃ¡lia dos Reis;0;0;0;0;6.3;6.2;4.6;5.7;;0;0;3;DIFICULDADE
755727;Alex dos Santos de Oliveira;0;0;0;0;7.3;7.0;7.0;5.7;1.0;5;5;3;EXATAS
894577;Marli Dagete;0;0;0;0;5.9;6.9;4.9;6.2;1.0;2;2;5;DIFICULDADE
785110;Eliomar de Ferraz dos Santos;0;0;0;0;7.1;7.2;8.2;6.7;;12;6;2;MUITO BOM
677782;VinÃ­cius Robert Evason de Salgado Lopes;0;0;0;0;6.5;6.7;5.6;6.3;1.0;2;4;4;DIFICULDADE
916583;Robert Ney Fontes Gomes;0;0;0;0;6.5;5.4;5.8;5.8;;14;7;2;DIFICULDADE
939481;LÃ­gia de Cardozo;0;0;0;0;8.2;8.9;9.5;8.4;0.0;24;6;2;EXCELENTE
766084;Nair Eunice de Figueira Ograbriman da Silva;0;0;0;0;6.7;6.4;6.1;5.9;1.0;9;3;3;DIFICULDADE
186457;NatÃ¡lia de Moreira do Nascimento;0;0;0;0;5.9;5.7;5.7;5.4;1.0;1;2;3;DIFICULDADE
764906;Jairo Alberto de Souza;0;0;0;0;6.8;6.3;5.8;;0.0;7;5;3;DIFICULDADE
318554;Pablo CÃ©sar Noavoson Deza;3;1;1;1;0.0;0.0;0.0;;;6;4;3;DIFICULDADE
814855;Poliana KÃ¡tia Prates;0;0;0;0;5.5;5.5;5.0;6.0;0.0;4;0;8;DIFICULDADE
187053;SimÃ£o Podonagu;0;0;0;0;5.7;6.5;7.7;6.8;0.0;3;5;3;HUMANAS
558825;Rafael de Oliva da Silva;1;3;1;3;0.0;0.0;0.0;;1.0;2;2;3;DIFICULDADE
133608;Helena Aproer de Souza;1;1;1;1;0.0;0.0;0.0;;1.0;5;2;6;DIFICULDADE
109937;Amarildo dos Santos;0;0;0;0;6.1;6.1;5.0;;;4;3;3;DIFICULDADE
888327;Selma de GuimarÃ£es dos Santos;1;3;1;1;0.0;0.0;0.0;0.0;1.0;2;0;6;DIFICULDADE
366779;LaÃ©rcio CauÃª Yoan JÃºnior;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;4;7;DIFICULDADE
439072;Ariana VerÃ´nica de Iglesias;0;0;0;0;5.0;4.9;4.8;5.3;;9;4;2;DIFICULDADE
412193;Isac Ysenison de Figueira;0;0;0;0;6.0;5.6;4.8;5.6;;3;1;7;DIFICULDADE
487327;Marielle Marciane Deuvic de Menezes;0;0;0;0;6.1;4.8;5.7;5.2;1.0;2;3;5;DIFICULDADE
376651;Graziele Maria Fragoso;0;0;0;0;4.6;5.3;5.6;5.6;1.0;0;2;5;DIFICULDADE
481144;Marciano Robson Penedo;0;0;0;0;4.3;6.2;5.8;4.5;0.0;3;2;6;DIFICULDADE
456704;KÃ¡tia Noliri;1;1;1;3;0.0;0.0;0.0;0.0;;9;6;3;DIFICULDADE
254630;Laura Andressa do Prado Guedes;0;0;0;0;4.6;4.9;6.1;4.8;0.0;5;2;4;DIFICULDADE
864611;EloÃ¡ FÃ¡tima Aminnivic Nizupe Nopoyu;0;0;0;0;5.6;5.8;5.4;;1.0;1;1;6;DIFICULDADE
579720;Wally de Moreira GÃ³is Hazenezu;0;0;0;0;6.7;6.5;7.5;5.3;1.0;3;5;3;DIFICULDADE
414159;Alisson Bartolomeu de Mello Reon;0;0;1;1;5.8;6.1;0.0;0.0;1.0;3;2;6;DIFICULDADE
564255;Paulo Olcil Ewarn;0;0;0;0;6.3;5.6;6.5;5.5;0.0;8;6;3;DIFICULDADE
284622;EstevÃ£o Jesus Fortes de Oliveira;0;0;0;0;6.5;6.1;5.4;4.7;0.0;3;4;5;DIFICULDADE
837759;Reinaldo de Peres;0;0;0;0;6.9;4.7;5.2;;;5;6;2;DIFICULDADE
195211;ThaÃ­ssa Manuela Eizoz;0;0;0;0;7.0;7.4;7.7;7.3;1.0;3;5;6;MUITO BOM
148207;Gilson Igor Imomlamiman Sawahou JÃºnior;0;0;0;0;6.5;6.8;5.2;5.3;1.0;2;2;4;DIFICULDADE
691644;SÃ´nia Hihagu Hemoyu;0;0;0;0;6.9;7.0;7.9;;1.0;3;2;6;DIFICULDADE
679304;FlÃ¡via Camila Paim;0;0;0;0;6.8;7.0;4.6;5.6;0.0;5;5;3;DIFICULDADE
683174;Soraya Maria de Souza;0;0;1;1;5.3;5.4;0.0;;1.0;11;1;1;DIFICULDADE
668758;Keyla Schneider Bieruzu;0;0;0;0;5.3;4.3;5.3;;1.0;3;4;5;DIFICULDADE
104287;Rose Ononys;0;0;0;0;7.5;7.3;9.0;7.2;1.0;7;5;3;MUITO BOM
369069;ValquÃ­ria Ariel Sugoji Vaz Fragoso;0;0;0;0;5.6;5.5;5.1;;1.0;3;2;6;DIFICULDADE
785222;Juliana Flaviana de Lins;0;0;0;0;8.0;8.7;9.8;8.3;1.0;8;2;3;EXCELENTE
275035;Fred Fabiano Franco de Oliveira;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;2;6;DIFICULDADE
995551;Israel EvasÃ£o de MendonÃ§a Foskonevic;3;3;1;3;0.0;0.0;0.0;0.0;0.0;4;2;6;DIFICULDADE
253535;Bruno de Pereira;0;0;0;0;6.1;6.6;5.5;5.7;;6;4;5;DIFICULDADE
701714;Graziele Duque;0;0;0;0;6.7;6.6;5.3;6.0;1.0;3;3;5;DIFICULDADE
652980;Lidiane Rebeca Souto;3;3;3;1;0.0;0.0;0.0;0.0;;5;2;5;DIFICULDADE
385610;Bianca Damares de Palhares Nilo;0;0;0;0;5.7;5.9;4.9;4.8;1.0;1;3;5;DIFICULDADE
887716;Humberto Everton de Holanda Ilarnska;0;0;0;0;4.7;5.7;6.1;;0.0;2;5;3;DIFICULDADE
298941;KauÃª Alessandre de Campos;0;0;0;0;7.1;6.9;7.4;;;2;6;3;EXATAS
474581;HÃ©rcules de Ortiz Couto Buarque JÃºnior;1;1;1;3;0.0;0.0;0.0;0.0;1.0;3;2;5;DIFICULDADE
234304;ValÃ©ria de Barbosa dos Santos;0;0;0;0;5.4;5.4;4.9;;1.0;2;2;3;DIFICULDADE
560477;Gilmar de Abreu do Rio;0;0;0;0;4.9;4.6;5.5;4.6;0.0;3;5;3;DIFICULDADE
945333;Ã‰rica Flaviana de Rezende Nunes;0;0;0;0;5.7;6.1;4.8;4.9;1.0;3;2;3;DIFICULDADE
124257;Bernadete de Pereira Jardim Aibyncoman;0;0;0;0;5.6;5.9;5.9;4.4;1.0;4;3;3;DIFICULDADE
817460;Joaquim Benjamin Weber;0;0;0;0;5.9;6.4;4.6;4.8;1.0;0;0;8;DIFICULDADE
555265;Nivaldo Jonathan de Peixoto;0;0;0;0;6.2;5.1;5.7;;1.0;2;2;4;DIFICULDADE
338593;Berenice Ana Teriwa;0;0;0;0;6.1;4.2;5.1;5.0;0.0;3;1;6;DIFICULDADE
284509;Arilda Andressa de AlcÃ¢ntara;0;0;0;0;7.7;7.9;7.7;7.9;0.0;7;3;5;MUITO BOM
494115;JoÃ£o Eaosman GÃ³is;0;0;3;1;5.9;5.8;0.0;0.0;;5;2;2;DIFICULDADE
888875;Ariel do Prado de BrandÃ£o;0;0;0;0;6.7;6.0;7.0;6.4;;6;3;1;DIFICULDADE
947725;Ricardo Ribeiro;0;0;0;0;7.1;7.7;6.7;7.1;0.0;5;3;3;EXATAS
747788;Quirino de GuimarÃ£es JÃºnior;1;1;1;1;0.0;0.0;0.0;0.0;0.0;13;2;6;DIFICULDADE
496878;MÃ´nica Maria de Lemos da Silva;0;0;0;0;5.5;5.2;6.0;5.6;1.0;2;2;2;DIFICULDADE
846063;Nilton Henrique Reny;0;0;0;0;6.9;7.2;7.8;6.7;1.0;3;1;6;MUITO BOM
313548;Quirino Nicolas de Viana;0;0;0;0;7.3;7.9;7.9;7.6;1.0;18;0;1;MUITO BOM
333870;Wagner Leo dos Santos;0;0;0;0;6.7;5.3;4.8;4.4;0.0;5;4;3;DIFICULDADE
886149;JoÃ£o Bruvoiz;0;0;0;0;6.7;6.7;6.7;5.8;;2;2;3;DIFICULDADE
378246;Marielle Dias Uarn;0;0;0;0;5.9;5.9;5.0;4.8;;2;5;4;DIFICULDADE
793882;AbÃ­lio Drezpeo;0;0;0;0;6.2;4.3;4.9;4.3;1.0;2;2;6;DIFICULDADE
796502;Pablo Castelo Flofeziguan da Gama;0;0;0;0;7.2;6.9;7.6;6.3;0.0;15;7;2;EXATAS
814725;Flaviana Beatriz Bagazu;0;0;0;0;6.5;6.5;5.5;5.2;1.0;3;5;3;DIFICULDADE
230043;JoÃ£o Junior Olpima;1;1;1;1;0.0;0.0;0.0;0.0;;5;2;5;DIFICULDADE
322967;Adrielle Mayra Fortes de Alvim;0;0;0;0;7.2;7.6;7.5;5.7;1.0;7;2;7;EXATAS
817215;Yuri Carlos Epro dos Santos Uroa;0;0;0;0;6.4;6.6;6.2;4.9;1.0;2;5;5;DIFICULDADE
231906;Xerxes Tayabomu;0;0;0;0;6.3;5.5;5.4;;0.0;4;2;5;DIFICULDADE
948022;Viviane Itamara OlizezÃ£ Gomes;0;0;0;0;6.0;5.0;5.6;5.1;1.0;3;2;6;DIFICULDADE
176435;Cristiano SebastiÃ£o de Azevedo;0;0;0;0;5.3;4.3;5.6;;1.0;2;5;3;DIFICULDADE
579656;Kevin LuÃ­s Banhos;1;3;1;1;0.0;0.0;0.0;0.0;;3;2;5;DIFICULDADE
237705;Edu Ofuov de Lemes Neto;0;0;0;0;7.0;6.5;6.0;5.7;0.0;4;2;6;DIFICULDADE
877463;Ademar IsaÃ­as de Souza;0;0;0;0;5.9;4.6;5.3;4.2;1.0;0;5;4;DIFICULDADE
838424;CÃ­cera de Soares;0;0;0;0;5.5;6.1;4.9;6.7;1.0;5;6;4;DIFICULDADE
967466;LaÃ­s Ana da ParaÃ­ba;0;0;0;0;5.4;5.7;5.8;5.4;1.0;0;5;3;DIFICULDADE
602572;Ãšrsula TristÃ£o Mumiwo;0;0;0;0;7.2;6.7;6.5;6.1;0.0;13;3;2;DIFICULDADE
159852;Ediane Rosimeire de AssunÃ§Ã£o;0;0;0;0;6.6;5.6;5.0;5.8;1.0;5;4;3;DIFICULDADE
783797;Edu de Lima;0;0;0;0;5.2;6.2;5.9;5.6;1.0;2;1;6;DIFICULDADE
911676;Armando AurÃ©lio Branco Dias da Silva;0;0;0;0;6.9;7.1;5.5;;;2;0;3;EXATAS
436245;Keyla Carolina de Monteiro Piriwao Terceiro;0;0;0;0;6.6;6.9;7.2;6.2;0.0;18;3;3;DIFICULDADE
712955;Silvair Marinho;0;0;0;0;6.6;5.7;5.7;5.4;1.0;3;2;6;DIFICULDADE
959301;RaÃ­ssa Dyle;0;0;0;0;4.7;6.2;5.3;4.4;1.0;0;2;6;DIFICULDADE
137885;LÃ­via Ana de Chaves;0;0;0;0;6.0;4.6;4.7;5.7;1.0;3;2;4;DIFICULDADE
694033;QuitÃ©ria de Miranda;0;0;0;0;5.8;4.6;6.2;5.1;;5;3;4;DIFICULDADE
679092;Humberto KauÃª MourÃ£o;0;0;0;0;7.3;7.9;10.1;7.0;0.0;13;6;2;MUITO BOM
841115;AbÃ­lio Denis de SÃ¡ dos Santos JÃºnior;1;1;3;1;0.0;0.0;0.0;;;3;3;5;DIFICULDADE
621990;Gustavo de Barbosa;0;0;0;0;6.4;5.5;6.4;6.2;1.0;5;2;4;DIFICULDADE
762497;Paula BÃ¡rbara Eyson;0;0;3;1;5.5;5.4;0.0;0.0;0.0;5;4;6;DIFICULDADE
321914;Rafaela Etapi;0;0;0;0;6.7;6.8;6.8;;1.0;4;2;3;DIFICULDADE
937015;Maria Gislaine Martinez CÃ¢mara;0;0;0;0;5.4;5.4;6.9;5.0;1.0;3;4;6;DIFICULDADE
480101;Oliver de Pascoal;0;0;0;0;6.5;6.6;5.2;5.4;1.0;2;5;3;DIFICULDADE
497335;Isaiane Penedo de Leite;0;0;0;0;5.9;6.9;5.3;;;8;4;3;DIFICULDADE
852447;EugÃªnio Altair de Teixeira;1;3;0;0;0.0;0.0;4.7;6.3;0.0;2;2;3;DIFICULDADE
226373;Melissa Fufraz de Medeiros dos Santos;0;0;0;0;4.2;5.1;6.5;5.2;1.0;5;4;3;DIFICULDADE
208224;TÃ¡bata Juliana de Alvarenga Ozgan;0;0;0;0;6.9;7.4;7.3;5.8;1.0;6;4;2;EXATAS
387482;Laura de Souza;0;0;0;0;5.9;6.1;5.0;;1.0;3;0;8;DIFICULDADE
350353;Diana dos Santos de SÃ¡;0;0;0;0;6.5;5.9;5.9;5.4;1.0;5;2;5;DIFICULDADE
341649;Arlete Otrel;1;1;1;1;0.0;0.0;0.0;0.0;0.0;2;5;3;DIFICULDADE
232622;Daniela Dorahabi de Brito;0;0;0;0;6.4;5.5;5.5;5.3;1.0;1;2;3;DIFICULDADE
962959;Nicolau Rodolfo de MendonÃ§a;0;0;0;0;6.6;6.8;6.5;;1.0;3;3;6;DIFICULDADE
674716;Clara Monique de Moura;0;0;1;1;6.4;6.5;0.0;0.0;1.0;8;4;6;DIFICULDADE
108318;Suely Melissa Gomes Trettu;0;0;0;0;6.6;6.4;5.4;6.1;0.0;4;3;5;DIFICULDADE
320263;Neila da Silva;0;0;0;0;5.6;5.7;4.6;;0.0;3;4;6;DIFICULDADE
104183;Tatiane Aoson;0;0;0;0;6.3;5.7;5.4;4.9;1.0;8;1;3;DIFICULDADE
134914;Ãšrsula Abigail Vose Terceiro;0;0;0;0;6.7;7.0;4.7;6.2;0.0;16;5;3;DIFICULDADE
856476;Cibele Mebrizov;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;4;5;DIFICULDADE
351344;Mayra VerÃ´nica da Gama d'Ãvila;0;0;0;0;5.8;5.4;6.1;5.9;0.0;5;5;3;DIFICULDADE
561217;ValquÃ­ria Berenice Igreja Dutra;0;0;0;0;6.6;5.9;4.9;6.2;1.0;2;2;3;DIFICULDADE
730932;Aldo Demilson da Costa;1;1;1;1;0.0;0.0;0.0;;0.0;1;3;4;DIFICULDADE
841754;Junior Eliel CÃ¢mara;0;0;0;0;5.4;5.2;6.1;5.3;1.0;5;2;3;DIFICULDADE
321681;Eunice Manuela de Siqueira GÃ³is;0;0;0;0;6.1;4.9;4.7;6.0;;2;5;3;DIFICULDADE
844321;CÃ­ntia Eleonora Deneov de Melo;0;0;0;0;6.5;4.4;5.6;;1.0;7;4;5;DIFICULDADE
428128;Damares da NÃ³brega Gino;0;0;0;0;6.8;6.3;5.0;;1.0;3;5;3;DIFICULDADE
934512;Luzimara de Albuquerque;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;0;5;DIFICULDADE
612775;Paula Toba Bozojie;0;0;0;0;7.0;7.0;7.5;5.6;1.0;7;3;5;EXATAS
621013;AbÃ­lio Elias Trezuzi;0;0;0;0;6.8;7.2;6.3;6.7;1.0;6;5;2;EXATAS
229650;Otto de Abreu;0;0;0;0;6.9;6.8;7.7;5.3;1.0;24;5;4;DIFICULDADE
906157;Maria Jussara Gomes Castelo Mimu;0;0;0;0;6.2;6.4;6.1;7.0;0.0;5;4;4;DIFICULDADE
636278;AdÃ­lson de Azevedo Xiyzoa Medu;0;0;0;0;5.5;6.2;5.0;5.1;1.0;2;1;7;DIFICULDADE
680753;MaÃ­ra Ã‚ngela de Souza das Neves;0;0;0;0;7.1;7.0;7.3;7.2;1.0;2;5;3;MUITO BOM
795713;VinÃ­cius Chihinobi JÃºnior;1;3;3;1;0.0;0.0;0.0;0.0;1.0;5;3;3;DIFICULDADE
439538;Wally Eamsonte;0;0;0;0;6.0;4.1;5.3;5.8;1.0;5;5;3;DIFICULDADE
